iso3,year,region,income_group,homrates_unodc,homrates_who,deport_convict,deport_convict_d,deport_convict_lead,deport_nonconvict,deport_nonconvict_d,corruption,crime_US_weight,GDP_growth,GDPpercapita_const2010USD_log,gini_mkt,instr_benef_medicaidpregn_lag1,instr_enforce_everify_lag1,,polity2,pop_sh14,population_log,,remittances_GDP,urban_interp,war_intrastate,yr_sch
TJK,2008,Europe & Central Asia,Lower middle income,1.905,NA,0.020520599,NA,0.059286436,NA,NA,NA,NA,7.899997831,6.548548882,37.1,NA,NA,,-3,36.46039907,15.80471662,,49.28990316,26.3,0,10.27161933
TJK,2010,Europe & Central Asia,Lower middle income,1.905,NA,0.0858487,0.059286436,-0.025281313,NA,NA,NA,NA,6.500000353,6.604414612,36.8,NA,NA,,-3,35.73844847,15.84912149,,35.81070638,26.3,0,10.3
TJK,2012,Europe & Central Asia,Lower middle income,1.63,NA,0.101494919,-0.025281313,NA,0.209673646,NA,NA,NA,7.499999169,6.702912086,36.5,NA,NA,,-3,35.42946884,15.89433466,,42.21576817,26.4,0,10.45219489
TKM,1996,Europe & Central Asia,Upper middle income,NA,4.922171737,0,0,0,0,0,NA,NA,6.699992161,7.673814836,40.6,NA,NA,,-9,39.01963547,15.27117798,,0.185770347,45,0,NA
TKM,1998,Europe & Central Asia,Upper middle income,NA,6.481994155,0,0,0,0,0,NA,NA,7.100000344,7.592373913,41.4,NA,NA,,-9,37.7655531,15.30017337,,NA,45.4,0,NA
TKM,2000,Europe & Central Asia,Upper middle income,NA,4.08226002,0,0,0,0,0,NA,NA,5.469064133,7.775349649,41.8,NA,NA,,-9,36.26661848,15.32316621,,NA,45.8,0,NA
TKM,2002,Europe & Central Asia,Upper middle income,NA,3.204542359,0,0,NA,0,0,NA,NA,0.257179925,7.799866978,42.1,NA,NA,,-9,34.69573332,15.34373885,,NA,46.3,0,NA
TON,2004,East Asia & Pacific,Upper middle income,4.01,NA,34.95700331,11.63243838,-15.22836156,11.98842527,-0.147248598,NA,427.6003008,-0.351420004,8.157177355,45.5,0.511278195,0,,NA,38.1421429,11.51697725,,30.11251498,23.2,0,9.273960811
TON,2006,East Asia & Pacific,Upper middle income,5.925,NA,28.13384442,-15.22836156,3.594337511,7.889197783,-3.100962198,NA,437.2858647,-0.812222114,8.152022625,45.7,0.511278195,0,,NA,38.12506761,11.52967441,,26.7733161,23.2,0,9.449193707
TON,2008,East Asia & Pacific,Upper middle income,2.435,NA,24.34134655,3.594337511,-5.086303101,9.735924009,1.828578443,NA,417.0547368,3.094608298,8.12709082,45.4,0.642105263,0.007518797,,NA,37.77583612,11.54253281,,26.85519122,23.2,0,9.93003056
TON,2010,East Asia & Pacific,Upper middle income,4.35,NA,21.66296588,-5.086303101,4.600274627,9.622495709,0.844188583,NA,372.9876692,3.57496943,8.174024054,NA,0.70075188,0.243609023,,NA,37.35655915,11.55346262,,20.90465057,23.4,0,10.82
TON,2012,East Asia & Pacific,Upper middle income,1.435,NA,30.55345997,4.600274627,-9.655504226,6.683409638,-5.806328205,NA,356.7654135,0.889436669,8.202634083,NA,0.70075188,0.243609023,,NA,37.19735877,11.56124885,,24.9008074,23.8,0,12.22214203
TTO,1998,Latin America & Caribbean,High income: nonOECD,NA,8.560436284,11.87247031,NA,2.765182194,NA,NA,3,NA,8.124564009,9.048417195,43.8,NA,NA,,10,27.6761486,14.04863771,,0.737421951,10.3,0,9.304047035
TTO,2000,Latin America & Caribbean,High income: nonOECD,NA,10.73719302,16.62256633,2.765182194,-1.299736569,9.434013843,NA,3,590.5560078,6.901359504,9.188043263,43.8,NA,NA,,10,25.57524385,14.0529388,,0.467235978,10.8,0,9.51
TTO,2002,Latin America & Caribbean,High income: nonOECD,NA,14.74542121,14.66464674,-1.299736569,5.586216252,14.89790813,4.92150437,3,553.7481051,7.936709641,9.297517369,43.8,0.669681309,0,,10,23.76602024,14.06067936,,0.878081666,11.3,0,9.731828471
TTO,2004,Latin America & Caribbean,High income: nonOECD,18.99,21.47608177,18.63879927,5.586216252,-1.580709231,15.07106067,-1.39918566,2,506.0992356,7.949593642,9.499016379,43.7,0.680663221,0,,10,22.39071393,14.07056742,,0.654353914,11.9,0,9.963575715
TTO,2006,Latin America & Caribbean,High income: nonOECD,29.115,30.73011449,21.35105492,-1.580709231,1.723687432,11.46107629,-3.289440001,2,507.4871124,13.20805776,9.673589191,NA,0.680663221,0,,10,21.4654712,14.08029036,,0.496486755,12.5,0,10.19520592
TTO,2008,Latin America & Caribbean,High income: nonOECD,35.725,37.63044523,19.31363823,1.723687432,-0.876563781,12.7189194,4.074321253,2,477.5139427,3.39042137,9.744037989,NA,0.627799311,0.035960379,,10,20.93491423,14.08963007,,0.339071136,13.1,0,10.41908888
TTO,2010,Latin America & Caribbean,High income: nonOECD,36.985,36.00256964,19.69977356,-0.876563781,-6.684701078,12.91726671,-6.850662734,2,428.3443368,3.323330512,9.722202205,NA,0.723944875,0.055340224,,10,20.7233642,14.09925991,,0.410236536,13.9,0,10.63
TTO,2012,Latin America & Caribbean,High income: nonOECD,27.345,NA,15.43701525,-6.684701078,-3.152662876,5.458400782,-4.560124268,2,412.5523256,1.29397895,9.722006469,NA,0.741817399,0.055770887,,10,20.7196248,14.10936454,,0.540142322,14.8,0,10.82281929
TTO,2014,Latin America & Caribbean,High income: nonOECD,30.08,NA,9.989740795,-3.152662876,NA,2.294663679,-2.180792006,2,403.8450904,-0.575925253,9.73285047,NA,0.741817399,0.29414298,,10,20.7837176,14.11893777,,0.553294891,16,0,10.99242674
TUN,2006,Middle East & North Africa,Upper middle income,2.505,NA,0.098621893,-0.041328064,0.008016366,0.256225989,-0.024334685,2,NA,5.244195185,8.200162881,40.8,NA,NA,,-4,24.87406994,16.13751938,,4.39240226,65.7,0,6.941802139
TUN,2008,Middle East & North Africa,Upper middle income,2.67,NA,0.067515084,0.008016366,0.00750811,0.226719672,0.033458675,2,NA,4.237776836,8.286106314,40.2,NA,NA,,-4,23.89809457,16.1580215,,4.407299778,66.5,0,7.236383209
TUN,2010,Middle East & North Africa,Upper middle income,2.555,NA,0.061248856,0.00750811,0.016240991,0.151009851,-0.090678455,3,NA,3.510608639,8.328487726,39.7,NA,NA,,-4,23.3379615,16.18012456,,4.683884576,67.3,0,7.48
TUR,2004,Europe & Central Asia,Upper middle income,4.32,NA,0.03606656,-0.005630547,0.000539851,0.174228007,0.033036986,2.5,473.9852083,9.644322663,9.106045544,46.2,0.673958333,0,,7,28.97379419,18.02032041,,0.198623107,66.8,0,6.402540085
TUR,2006,Europe & Central Asia,Upper middle income,4.74,NA,0.037323116,0.000539851,0.010491813,0.21305015,0.006871539,2.5,482.3705417,7.109703381,9.235135173,44.7,0.673958333,0,,7,28.21254707,18.04618226,,0.331772565,67.8,0,6.547957082
TUR,2008,Europe & Central Asia,Upper middle income,4.905,NA,0.048568841,0.010491813,0.02366481,0.192683811,0.01953026,2.5,457.5982708,0.845251442,9.268542322,43.6,0.656666667,0.033541667,,7,27.54641849,18.0702723,,0.319100643,68.8,0,6.752935623
TUR,2010,Europe & Central Asia,Upper middle income,4.71,1.366156666,0.047872373,0.02366481,-0.02625937,0.179610708,-0.037355472,2.5,408.6046458,8.487372187,9.275384103,43.4,0.742708333,0.086875,,7,26.90188054,18.09670687,,0.235659372,69.6,0,7.05
TUR,2012,Europe & Central Asia,Upper middle income,4.23,1.248687947,0.050052458,-0.02625937,-0.020886472,0.116899517,-0.057581486,2.5,390.510375,4.789940207,9.397013485,42.5,0.776875,0.090625,,9,26.38082082,18.12724706,,0.215221876,70.3,0,7.471150212
TZA,2012,Sub-Saharan Africa,Low income,8.605,NA,0.018627708,-0.012033403,0.008465731,0.025031225,-0.02465329,2,397.6542974,5.141013621,6.616954285,38.5,0.68212824,0.14324693,,-1,45.29520681,17.70902324,,0.99811042,27.5,0,6.251101189
TZA,2014,Sub-Saharan Africa,Low income,7.445,NA,0.028212432,0.008465731,NA,0.022318077,0.012663398,2,387.8809004,6.965133317,6.692269927,38.7,0.68212824,0.392905866,,-1,45.27893044,17.77126082,,0.808105624,28.9,0,6.812100199
UGA,2004,Sub-Saharan Africa,Low income,7.855,NA,0.025777029,-0.009864506,-0.005330561,0.073703749,0.037029888,2,484.9530239,6.807233344,6.147356472,44.9,0.679324895,0,,-4,49.86759858,17.13218205,,3.910809528,12.4,0,4.824289055
UGA,2006,Sub-Saharan Africa,Low income,9.095,NA,0.020602493,-0.005330561,0.007893578,0.065430201,-0.015505048,2,497.2610408,10.78474439,6.241742117,44.9,0.679324895,0,,-1,49.80616339,17.2016167,,4.133728519,12.6,0,5.11804496
UGA,2008,Sub-Saharan Africa,Low income,8.915,NA,0.027232321,0.007893578,-0.002096348,0.067651421,-0.007449281,2,471.27609,8.708751901,6.336945806,44.8,0.607594937,0.067510549,,-1,49.59581095,17.27068766,,5.081253245,12.9,0,5.414107441
UGA,2010,Sub-Saharan Africa,Low income,9.805,NA,0.03457675,-0.002096348,-0.021222447,0.053999382,-0.003773426,2,421.4646976,5.664369913,6.388556793,44.6,0.756680731,0.144866385,,-1,49.27303101,17.33937187,,3.8183403,13.3,0,5.7
UGA,2012,Sub-Saharan Africa,Low income,11.22,NA,0.012680013,-0.021222447,0.025213475,0.040984772,-0.033793516,1.5,394.5950774,3.85329199,6.448418746,44,0.794655415,0.147679325,,-1,48.94423623,17.4075155,,3.948029993,13.8,0,5.963562638
UGA,2014,Sub-Saharan Africa,Low income,11.195,NA,0.028721028,0.025213475,NA,0.026189793,0.006470933,1.5,378.6313643,5.246819027,6.467400919,NA,0.794655415,0.308016878,,-1,48.49891349,17.47478966,,3.251894295,14.3,0,6.192635356
UKR,1996,Europe & Central Asia,Lower middle income,NA,14.91794647,0.007808396,0.00979294,-0.003810163,0.013649552,0.007932112,NA,NA,-9.999999974,7.462265894,29.8,NA,NA,,7,19.37696343,17.74845692,,0.013465572,66.9,0,10.22324007
UKR,1998,Europe & Central Asia,Lower middle income,NA,12.59913917,0.010897448,-0.003810163,0.014352409,0.061555866,0.050106171,3,NA,-1.899999984,7.430672575,29.5,NA,NA,,7,18.30701061,17.73040821,,0.028651078,67,0,10.32934603
UKR,2000,Europe & Central Asia,Lower middle income,NA,12.86739697,0.022246504,0.014352409,0.010783532,0.107338601,0.064295383,2,522.1322425,5.9,7.50549068,30,NA,NA,,6,17.11798799,17.71091317,,1.340305594,67.1,0,10.45
UKR,2002,Europe & Central Asia,Lower middle income,NA,12.26382892,0.030964874,0.010783532,0.067929576,0.269625167,0.189299253,1,493.3225527,5.199999971,7.664186394,30.1,0.771136509,0,,6,15.98424597,17.69092144,,2.81179186,67.4,0,10.64269657
UKR,2004,Europe & Central Asia,Lower middle income,7.495,10.7648575,0.075667692,0.067929576,0.003542663,0.360266199,0.099856356,1,454.8314474,12.10000001,7.883948884,29.9,0.784837084,0,,6,14.98427672,17.6752208,,2.886731882,67.7,0,10.86668339
UKR,2006,Europe & Central Asia,Lower middle income,6.38,9.283842685,0.101183866,0.003542663,0.031439335,0.263086692,-0.147966019,2,461.7163697,7.300000033,7.995138107,29.1,0.784837084,0,,7,14.32767133,17.66113197,,2.878804307,67.9,0,11.05726043
UKR,2008,Europe & Central Asia,Lower middle income,5.505,8.647292204,0.105717041,0.031439335,-0.001047799,0.265163367,-0.009887793,2,435.0700717,2.299999991,8.105294958,27.9,0.768722936,0.026620288,,7,14.10356895,17.6497493,,3.767936746,68.3,0,11.16385065
UKR,2010,Europe & Central Asia,Lower middle income,4.575,6.369813595,0.126204665,-0.001047799,0.051255104,0.269732966,-0.017428931,2,395.4052247,4.200000018,7.994680325,27.9,0.808688862,0.062752893,,6,14.12641559,17.64133713,,4.80468228,68.8,0,11.15
UKR,2012,Europe & Central Asia,Lower middle income,NA,5.338214566,0.180728415,0.051255104,-0.076002799,0.232146578,-0.055553634,1.5,382.8638035,0.238681306,8.05634409,28.1,0.828423369,0.063675729,,6,14.46881038,17.63527133,,4.806538693,69.7,0,10.97986849
URY,1996,Latin America & Caribbean,High income: nonOECD,NA,4.557952441,0.370784893,-0.005357627,-0.035324776,NA,-0.095488819,3,NA,5.577957758,9.039862933,50.3,NA,NA,,10,24.8958832,14.99356076,,NA,90.7,0,7.664842579
URY,1998,Latin America & Caribbean,High income: nonOECD,NA,5.316006625,0.350494269,-0.035324776,0.087399302,0.349709469,0.453981168,3,NA,4.518890072,9.152592932,51.1,NA,NA,,10,24.74060929,15.00704776,,NA,91,0,7.897731487
URY,2000,Latin America & Caribbean,High income: nonOECD,NA,5.474476043,0.437397136,0.087399302,0.029223226,0.798978716,0.416470752,3,574.1948938,-1.92993064,9.104719836,51.9,NA,NA,,10,24.56184353,15.01585027,,NA,91.3,0,8.07
URY,2002,Latin America & Caribbean,High income: nonOECD,NA,5.439566106,0.390684929,0.029223226,0.06066534,1.562718535,1.019755181,3,551.905814,-7.732007212,8.983083694,52.9,0.521233569,0,,10,24.28086291,15.01781387,,0.264969054,91.5,0,8.081733988
URY,2004,Latin America & Caribbean,High income: nonOECD,5.88,4.586640113,0.616541747,0.06066534,0.058974677,3.86482052,1.867395863,3,512.2695652,5.004160365,9.041039622,53.5,0.527805865,0,,10,23.97150985,15.01670832,,0.510700586,91.8,0,8.000844722
URY,2006,Latin America & Caribbean,High income: nonOECD,5.87,4.491687186,0.630996972,0.058974677,0.891934962,3.860935345,-0.188217204,3,518.2611223,4.098577362,9.151069764,53,0.527805865,0,,10,23.54959092,15.01879603,,0.454224117,92,0,7.936150913
URY,2008,Latin America & Caribbean,High income: nonOECD,6.205,4.514029545,1.195271285,0.891934962,0.463932933,3.826492301,0.008045162,3,493.8093529,7.176144662,9.27781695,51.9,0.512639029,0.050556117,,10,23.02514247,15.02471684,,0.355368645,92.3,0,7.972346369
URY,2010,Latin America & Caribbean,High income: nonOECD,6.4,5.239373224,1.736305471,0.463932933,-0.189319176,3.295521633,-0.618566607,3.5,426.227907,7.803409668,9.387499627,50.1,0.580384226,0.086450961,,10,22.50410812,15.03173253,,0.310022606,92.5,0,8.17
URY,2012,Latin America & Caribbean,High income: nonOECD,6.87,NA,1.887484833,-0.189319176,-0.830387543,2.286569076,-1.551152765,4,398.5704752,3.538178707,9.465997895,47.5,0.601112235,0.087462083,,10,22.04383744,15.0383376,,0.178685801,92.6,0,8.588631806
URY,2014,Latin America & Caribbean,High income: nonOECD,7.735,6.444446574,1.113486845,-0.830387543,NA,0.805883865,-0.916746322,4,397.389181,3.238791216,9.536523801,46.6,0.601112235,0.40950455,,10,21.6141558,15.04501835,,0.160494033,92.7,0,9.287761786
USA,1996,North America,High income: OECD,NA,8.064378709,0,NA,NA,0,NA,5,NA,3.795881229,10.58864086,48.1,NA,NA,,10,22.05135266,19.41168555,,0.026925258,77.7,0,12.62245779
USA,2000,North America,High income: OECD,NA,5.997075402,0,NA,0,0,NA,4,NA,4.092176449,10.7156574,47.6,NA,NA,,10,21.70027348,19.45799339,,0.042733052,79.1,0,12.64
USA,2002,North America,High income: OECD,NA,6.629338253,0,0,NA,0,0,3.5,NA,1.786127687,10.72389815,48.1,NA,NA,,10,21.39429431,19.47716878,,0.041630555,79.8,0,12.69768184
UZB,1998,Europe & Central Asia,Lower middle income,NA,3.408515661,0,NA,0,0,NA,NA,NA,4.3,6.646201308,42.1,NA,NA,,-9,38.72871687,16.99568713,,NA,37.8,0,NA
UZB,2000,Europe & Central Asia,Lower middle income,NA,3.003508167,0,0,0.015827888,0.038623716,0.064907669,NA,525.5496499,3.799999993,6.700981717,41.6,NA,NA,,-9,37.26417084,17.02030369,,NA,37.4,0,NA
UZB,2002,Europe & Central Asia,Lower middle income,NA,2.978159638,0.015925336,0.015827888,0.022835369,0.137173307,0.10128515,NA,492.722287,3.999999997,6.756446373,41.1,0.759626604,0,,-9,35.41057114,17.04520169,,NA,37.1,0,NA
UZB,2004,Europe & Central Asia,Lower middle income,NA,2.24851423,0.033020802,0.022835369,-0.019786962,NA,0.077385697,NA,450.0044924,7.699999998,6.84859327,NA,0.769544924,0,,-9,33.51523219,17.06837613,,NA,36.8,0,NA
UZB,2010,Europe & Central Asia,Lower middle income,NA,1.745352354,0.038762768,0.026555156,-0.032650179,0.263291913,0.05192729,NA,393.8490665,8.500000001,7.227722148,NA,0.792298716,0.087514586,,-9,29.13205045,17.16760173,,7.26620559,36.2,0,NA
UZB,2012,Europe & Central Asia,Lower middle income,NA,1.572273325,0.033884631,-0.032650179,0.008894773,0.115436858,-0.163616391,NA,388.1621937,8.200000001,7.344707142,NA,0.809801634,0.088681447,,-9,28.5663847,17.20916288,,10.98635074,36,0,NA
UZB,2014,Europe & Central Asia,Lower middle income,NA,1.497925736,0.032761079,0.008894773,NA,0.067147767,0.014323607,NA,369.1816219,7.792522371,7.464218241,NA,0.813885648,0.198949825,,-9,28.13108348,17.24165093,,9.240954648,35.7,0,NA
VCT,1996,Latin America & Caribbean,Upper middle income,NA,10.63794323,125.8158129,50.0138213,28.93301985,26.36454276,4.636582815,NA,NA,1.287125179,8.34630248,51.3,NA,NA,,NA,33.79782558,11.59058071,,5.011048888,43.8,0,NA
VCT,1998,Latin America & Caribbean,Upper middle income,NA,11.1177346,166.2643807,28.93301985,-164.0046593,72.70887449,44.51198408,NA,NA,4.089483241,8.422257615,50.9,NA,NA,,NA,32.55221364,11.58916402,,4.831609392,44.5,0,NA
VCT,2000,Latin America & Caribbean,Upper middle income,NA,12.51274455,14.83028888,-164.0046593,11.99315733,8.341984337,-62.08022511,NA,564.3396641,1.637438391,8.465470027,50.5,NA,NA,,NA,31.44821961,11.58894162,,4.868547352,45.2,0,NA
VCT,2002,Latin America & Caribbean,Upper middle income,NA,12.49124217,20.35504608,11.99315733,5.43548513,13.88163831,4.606376809,NA,520.4909561,6.323310422,8.541438247,50.1,0.793281654,0,,NA,30.18881882,11.59123745,,4.42304949,45.9,0,NA
VCT,2004,Latin America & Caribbean,Upper middle income,21.2,17.97146682,22.12200874,5.43548513,-16.62205383,8.757220745,-0.966889755,NA,472.1205426,4.15628429,8.652433532,49.7,0.801033592,0,,NA,29.04411426,11.59504908,,4.109101129,46.7,0,NA
VCT,2006,Latin America & Caribbean,Upper middle income,16.545,17.00348664,20.22136685,-16.62205383,-1.862470492,9.650887944,-4.626394595,NA,472.2729974,7.688359209,8.747879916,49.4,0.801033592,0,,NA,28.07073925,11.59824959,,4.183307405,47.5,0,NA
VCT,2008,Latin America & Caribbean,Upper middle income,23.835,21.08736215,12.37403542,-1.862470492,5.473641494,10.08194161,3.648987353,NA,440.0860465,6.667012433,8.794113351,49,0.790697674,0.023255814,,NA,27.31736362,11.60061578,,3.850366459,48.5,0,NA
VCT,2010,Latin America & Caribbean,Upper middle income,20.59,12.35326573,15.55554125,5.473641494,6.40079339,10.98160355,-2.758189393,NA,409.8719638,-3.35352589,8.737415718,NA,0.830749354,0.031007752,,NA,26.50871335,11.6019889,,4.265207482,49.3,0,NA
VCT,2012,Latin America & Caribbean,Upper middle income,22.41,14.63409899,19.20732969,6.40079339,-7.321553646,2.74387317,-4.57426403,NA,405.9815245,1.380643001,8.74680646,NA,0.84754522,0.031007752,,NA,25.6933265,11.60210782,,4.489474142,49.9,0,NA
VCT,2014,Latin America & Caribbean,Upper middle income,NA,28.80845439,15.54804619,-7.321553646,NA,4.11573666,0.913708523,NA,390.9928941,1.152116207,8.776153557,NA,0.84754522,0.196382429,,NA,24.84523167,11.60237304,,5.999126781,50.3,0,NA
VEN,1998,Latin America & Caribbean,High income: nonOECD,NA,12.17235918,0.415090988,0.135581426,0.04374125,0.608798571,0.277143058,3,NA,0.294055161,9.43944136,43.9,NA,NA,,8,35.05793134,16.97546211,,0.018613573,88.9,0,6.395634971
VEN,2000,Latin America & Caribbean,High income: nonOECD,NA,21.37327142,0.486197406,0.04374125,0.024802725,0.467626024,-0.074419766,3,651.6384271,3.686944167,9.375840669,43.4,NA,NA,,7,34.15401371,17.01370764,,0.014512459,89.9,0,6.71
VEN,2002,Latin America & Caribbean,High income: nonOECD,NA,27.89423084,0.538182477,0.024802725,-0.083246155,0.586172706,0.052944008,1.5,626.824335,-8.855647353,9.279599507,43.7,0.234910486,0,,6,33.19072601,17.05060219,,0.020453511,90.8,0,7.023613397
VEN,2004,Latin America & Caribbean,High income: nonOECD,40.395,30.97165273,0.479205269,-0.083246155,0.025250349,0.888134005,0.653221702,1.5,581.3825703,18.28660669,9.331302574,43,0.240792839,0,,6,32.17418851,17.08611413,,0.127163805,91.6,0,7.345108714
VEN,2006,Latin America & Caribbean,High income: nonOECD,41.125,30.39975013,0.507442554,0.025250349,-0.050840474,1.050536731,-0.047526617,1.5,587.561867,9.872149109,9.489593571,41.4,0.240792839,0,,5,31.27613883,17.1201665,,0.089929272,92.2,0,7.678408061
VEN,2008,Latin America & Caribbean,High income: nonOECD,49.715,35.74564325,0.437098388,-0.050840474,0.031764333,1.165199927,-0.115145724,1,564.4136573,5.277854124,9.592344301,39.4,0.23516624,0.042838875,,5,30.48307563,17.15276306,,0.043360826,92.8,0,8.030212092
VEN,2010,Latin America & Caribbean,High income: nonOECD,47.04,32.38428604,0.456462406,0.031764333,-0.050056579,1.089788972,-0.148810065,1,467.7616113,-1.488791251,9.513787951,38.1,0.357161125,0.089514066,,-3,29.75125114,17.18377258,,0.036369122,93.4,0,8.41
VEN,2012,Latin America & Caribbean,High income: nonOECD,50.87,31.73067069,0.40430979,-0.050056579,-0.157620029,0.571656687,-0.390352895,1,432.266688,5.625956975,9.580072587,37.6,0.39859335,0.09028133,,-3,29.10721143,17.21313757,,0.030947878,94.1,0,8.827371785
VGB,2000,NA,NA,NA,2.476718843,14.69583829,NA,2.4999276,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,9.935228438,,NA,39.4,0,NA
VGB,2002,NA,NA,NA,4.693802833,16.42015904,2.4999276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,9.977156142,,NA,39.5,0,NA
VNM,2004,East Asia & Pacific,Lower middle income,1.275,NA,0.014158417,0.015816811,0.000702919,0.017287446,0.007103893,1.5,499.6489307,7.536410612,6.881954427,41.9,0.655713084,0,,NA,28.06226937,18.21533291,,5.084985887,26.7,0,6.263624642
VNM,2006,East Asia & Pacific,Lower middle income,1.24,NA,0.018078426,0.000702919,-0.013407418,0.022913176,0.007987732,2.5,508.1089351,6.977954812,6.999406456,42,0.655713084,0,,NA,26.43967479,18.23809355,,5.725334765,27.9,0,6.57349097
VNM,2008,East Asia & Pacific,Lower middle income,1.31,NA,0.010042564,-0.013407418,0.00095422,0.023609618,-0.000560754,3.5,484.1247026,5.661771208,7.101883906,42.3,0.651167448,0.044114702,,NA,24.84051579,18.25955731,,6.864702032,29.2,0,6.869876455
VNM,2010,East Asia & Pacific,Lower middle income,1.46,NA,0.022031995,0.00095422,0.021175405,0.030047815,0.007512956,2.5,424.9564981,6.423238217,7.195624977,42.9,0.798910649,0.097581,,NA,23.67834091,18.28064251,,7.124881684,30.4,0,7.15
YEM,2004,Middle East & North Africa,Lower middle income,3.435,NA,0.068510885,-0.014050143,0.015663619,0.197540445,0.004260725,2,479.7618831,3.972696401,7.07572285,41.6,0.878511769,0,,-2,46.37784615,16.81209587,,9.244955613,28.4,1,2.870110047
YEM,2006,Middle East & North Africa,Lower middle income,4.425,NA,0.093677778,0.015663619,-0.03088252,0.20199705,-0.053330327,2,508.5637813,3.170409359,7.10579225,42.1,0.878511769,0,,-2,45.09702354,16.8676484,,6.721615278,29.5,0,3.131475681
